Status,Identified_Countries,Title,Affiliations,Address,Country,Location,Author,Publication Year
✅ Identified,Brazil,Performance Analysis of the Segment Transfer Rate of TCP-UEM,Universidade Estadual de Maringá,"Departamento de Informática , UEM , Maringá , Paraná , Brasil; Departamento de Informática, UEM, Maringá, Paraná, Brasil",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Airton Orlandini, Luciana Andréia Fondazzi Martimiano",2019.0
✅ Identified,Brazil,Vulnerability Identification on GNU/Linux Operating Systems through Case-Based Reasoning,Universidade do Vale do Rio dos Sinos,University of Vale do Rio dos Sinos,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Douglas Santos, Jéferson Campos Nobre",2019.0
✅ Identified,Brazil,Haskell Type System Analysis,Universidade do Estado de Santa Catarina,Professor no curso de Bacharelado em Ciência da Computação da Universidade do Estado de Santa Catarina; Professora no curso de Bacharelado em Ciência da Computação da Universidade do Estado de Santa Catarina; Universidade do Estado de Santa Catarina,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Rafael Castro G. Silva, Karina Girardi Roggia, Cristiano Vasconcellos",2018.0
✅ Identified,Brazil,Evolutionary Models applied to Multiprocessor TaskScheduling: Serial and Multipopulation Genetic Algorithm,Universidade Federal de Uberlândia,Universidade Federal de Uberlândia,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Bruno Well Dantas Morais, Gina M. B. Oliveira, Tiago Ismailer Carvalho",2019.0
✅ Identified,Brazil,A Journey through Virtual and Augmented Reality - Reviewing the SVR Symposia from 2004 to 2008,Universidade Federal de Pernambuco,PUC-RJ; Universidade Federal de Pernambuco - UFPE; Universidade federal de Pernambuco -UFPE,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Alberto Raposo, Luciano Soares, Judith Kelner, Verônica Teichrieb",2009.0
✅ Identified,Brazil,The Design of a Graphics Engine for the Development of Virtual Reality Applications,Laboratório Nacional de Computação Científica; Military Institute of Engineering; Universidade Federal do Rio Grande do Norte,"Instituto Militar de Engenharia - RJ; Laboratório Nacional de Computação Científica, Laboratório ACiMA - RJ; Universidade Federal do Rio Grande do Norte - RN",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Silvano Maneck Malfatti, Selan Rodrigues dos Santos, Lucas Fraga, Cláudia Marcela Justel, Paulo Fernando Ferreira Rosa, Jauvane Cavalvante de Oliveira",2009.0
✅ Identified,Brazil,Designing and implementing an Spatial Augmented Reality X-Ray,Senac University Center,Centro Universitário Senac - SP,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"F. R. de Miranda, Romero Tori, Cláudio E. S. Bueno, Lucas P. Trias",2009.0
✅ Identified,Brazil,A Conceptual Image-Based Data Glove for Computer-Human Interaction,Universidade Federal do Rio Grande do Sul,"Instituto de Informática, UFRGS; Universidade Federal do Rio Grande do Sul",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Leandro A. F. Fernandes, Vitor F. Pamplona, João Luis Prauchner, Luciana Nedel, Manuel M. Oliveira",2009.0
✅ Identified,Brazil,A Software Framework to Create 3D Browser-Based Speech Enabled Applications,Universidade Federal de São Carlos,"Universidade Federal de São Carlos - SP; Universidade Federal de São Carlos, SP",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Ednaldo Brigante Pizzolato, D.D. Duarte, Márcio Merino Fernandes",2009.0
✅ Identified,Brazil,V: a language with extensible record accessors and a trait-based type system,Universidade Federal do Rio Grande do Sul,"Instituto de Informática
Universidade Federal do Rio Grande do Sul",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Arthur Giesel Vedana, Rodrigo Machado, Álvaro Moreira",2018.0
✅ Identified,Brazil,"Stochastic Models for Optimizing Availability, Cost and Sustainability of Data Center Power Architectures through Genetic Algorithm",Universidade Federal Rural de Pernambuco,"Department of Computing, Federal Rural University of Pernambuco, Brazil; Federal Rural University of Pernambuco",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Márcio Sergio Soares Austregésilo, Gustavo Callou",2019.0
✅ Identified,"Brazil, Spain",Use of text mining techniques for unsupervised organization of digital procedural acts,"Centro Tecnológico de Investigación, Desarrollo e Innovación en tecnologías de la Información y las Comunicaciones (TIC); Universidade Estadual do Ceará",Techway Informática Ltda; Universidade Estadual do Ceará,BR; ES,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Alfredo Silveira Araújo Neto, Marcos Negreiros",2018.0
✅ Identified,Brazil,An Analysis of a Real Mobility Trace Based on Standard Mobility Metrics,Universidade Federal da Fronteira Sul,"Computer Science, Federal University of Fronteira Sul, Brazil; Universidade Federal da Fronteira Sul",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Marco Aurélio Spohn, Matheus Henrique Trichez",2019.0
✅ Identified,Brazil,SWEETS: um Sistema de Recomendação de Especialistas aplicado a uma plataforma de Gestão de Conhecimento,Centro de Estudos e Sistemas Avançados do Recife; Universidade Federal de Pernambuco,"C.E.S.A.R - Centro de Estudos e Sistemas Avançados do Recife, Rua Bione, 220 – Bairro do Recife - 50.030-390 -
Recife, PE - Brasil; Centro de Informática, UFPE, Caixa Postal 7851 – Recife, PE - Brasil

C.E.S.A.R - Centro de Estudos e Sistemas Avançados do Recife, Rua Bione, 220 – Bairro do Recife - 50.030-390 -
Recife, PE - Brasil; Universidade Federal de Pernambuco",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Edeilson Milhomem Silva, Ricardo A. Costa, Lucas R. B. Schmitz, Sílvio R. L. Meira",2011.0
✅ Identified,Brazil,A gene based bacterial whole genome comparison toolkit,Universidade Federal de Ouro Preto; Universidade de São Paulo,Universidade Federal de Ouro Preto; Universidade de São Paulo,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Luciano Antônio Digiampietri, Vivian Mayumi Yamassaki Pereira, Geraldo José Santos-Júnior, Giovani Sousa-Leite, Priscilla Koch Wagner, Leandro Márcio Moreira, Caio Rafael do Nascimento Santiago",2019.0
✅ Identified,Brazil,Analysis of the Performance of Genetic Algorithm Parallelized with OpenMP Through Execution Traces,Universidade Federal do Pampa,Universidade Federal do Pampa,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Gabriella Andrade, Márcia Cristina",2019.0
✅ Identified,"Brazil, Portugal",Uma Revisão Sobre Combinação de Agrupamentos,Fundação de Apoio à Escola Técnica; Instituto Superior de Ciências da Informação e da Administração; Ordem dos Médicos,"ICMC - USP; análise dos objetivos comumente adotados por métodos de combinação. Em seguida, discorre-se sobre a necessidade da diversidade nos agrupamentos; combinação de agrupamentos; combinação de resultados, obtidos de uma técnica de classificação ou de técnicas distintas, é utilizada com sucesso para melhorar a estabilidade ou desempenho; de combinação de agrupamentos de dados. Neste trabalho,; informação mú-; medir",BR; PT,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Murilo Coelho Naldi, Katti Faceli, André F. Carvalho",2010.0
✅ Identified,Brazil,Combinando Modelos de Interação para Melhorar a Coordenação em Sistemas Multiagente,Pontifícia Universidade Católica do Paraná; Universidade Tecnológica Federal do Paraná,Pontifícia Universidade Católica do Paraná (PUCPR); Pontifícia Universidade Católica do Paraná - PUCPR; Universidade Tecnológica Federal do Paraná (UTFPR),BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Richardson Ribeiro, André Pinz Borges, Adriano F. Ronszcka, Edson Emílio Scalabrin, Bráulio C. Ávila, Fabrício Enembreck",2011.0
✅ Identified,Brazil,A Taxonomy of container security on computational clouds: concerns and solutions,Universidade do Estado de Santa Catarina,"Departamento de Ciencia da Computacao (DCC), Universidade do Estado de Santa Catarina (UDESC), Brasil; Programa de Pos-Graduacao em Computacao Aplicada (PPGCA), DCC, Universidade do Estado de Santa Catarina (UDESC), Brasil; Universidade do Estado de Santa Catarina (UDESC)",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Guilherme Panizzon, João Henrique Faes Battisti, Guilherme Koslovski, Maurício A. Pillon, Charles C. Miers",2019.0
✅ Identified,Brazil,OLSR Fuzzy Cost (OLSR-FC): an extension to OLSR protocol based on fuzzy logic and applied to avoid selfish nodes,Universidade Federal de Goiás; Universidade do Estado de Mato Grosso,"Universidade Federal de Goiás (UFG), Brasil; Universidade do Estado de Mato Grosso (UNEMAT)",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Diógenes Antônio Marques José, Renato F. Bulcão-Neto, Vinícius Sebba Patto, Iwens G. Sene",2019.0
✅ Identified,Brazil,A Model for the Diffusive Filling-In Algorithm Operating in Spike Mode,Instituto Federal do Rio de Janeiro; Universidade Federal do Rio de Janeiro,"UFRJ; instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Genildo Nonato Santos, José Gabriel R. C. Gomes",2019.0
✅ Identified,Brazil,Virtual Reality-based Training for the Motor Developmentof People With Intellectual and Multiple Disabilities,Universidade Federal de Juiz de Fora; Universidade Federal do Rio de Janeiro,Universidade Federal de Juiz de Fora; Universidade Federal do Rio de Janeiro,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Rian Dutra da Cunha, Frâncila Weidt Neiva, Rodrigo Luis de Souza da Silva",2019.0
✅ Identified,Brazil,Elementary Economic Systems in Material Agent Societies,Universidade Federal do Rio Grande,Universidade Federal do Rio Grande - FURG,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,Antônio Carlos da Rocha Costa,2019.0
✅ Identified,Brazil,Data Fusion through Fuzzy-Bayesian Networks for Belief Generation in Cognitive Agents,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Munyque Mittelmann, Jerusa Marchi, Aldo von Wangenheim",2019.0
✅ Identified,Brazil,A Strategy for Performance Evaluation and Modeling of Cloud Computing Services,Universidade Federal Rural de Pernambuco,Federal Rural University of Pernambuco,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Rajeev Yadav, Gleidson A. S. Campos, Érica Sousa, Fernando Lins",2019.0
✅ Identified,Brazil,Evaluating the impact of maintenance policies associated to SLA contracts on the dependability of data centers electrical infrastructures,Universidade Federal Rural de Pernambuco,Universidade Federal Rural de Pernambuco,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Felipe Fernandes de Lima Melo, João Ferreira, Gustavo Callou",2020.0
✅ Identified,Brazil,Hybrid Neural Networks Applied to Brazilian Stock Market,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina","Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Wilson Castello Branco Neto, Andrey de Aguiar Salvi, William Passig de Souza",2020.0
✅ Identified,Brazil,"Biclustering and coclustering: concepts, algorithms and viability for text mining",Universidade de São Paulo,Universidade de São Paulo,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Alexandra Katiuska Ramos Diaz, Sarajane Marques Peres",2019.0
✅ Identified,Brazil,PHOC Descriptor Applied for Mammography Classification,Universidade do Estado de Santa Catarina,UDESC,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Gilmário Barbosa dos Santos, André Tragancin Filho",2020.0
✅ Identified,Brazil,Uma abordagem estrutural para calcular similaridade entre conceitos de ontologias,Pontifícia Universidade Católica do Rio de Janeiro; Universidade Federal de Juiz de Fora; Universidade Federal do Rio de Janeiro,Pontifícia Universidade Católica do Rio de Janeiro; Universidade Federal de Juiz de Fora; Universidade Federal do Rio de Janeiro,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Jairo Francisco de Souza, Rubens N. Melo, Jonice Oliveira, Jano Moreira de Souza",2011.0
✅ Identified,Brazil,BeeNotified! A Notification System of Physical Quantities for Beehives Remote Monitoring,Universidade Federal do Ceará,Universidade Federal do Ceará,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Antonio Rafael Braga, Juliana De Castro Rabelo, Arthur de Castro Callado, Atslands R. da Rocha, Breno Magalhães Freitas, Danielo G. Gomes",2020.0
✅ Identified,Brazil,An Online Tree-Based Approach for Mining Non-Stationary High-Speed Data Streams,Universidade Federal de Pernambuco; Universidade do Estado de Santa Catarina,LexisNexis Risk Solutions; Pernambuco Federal University; Santa Catarina State University; Universidade do estado de Santa Catarina,BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Agustín Alejandro Ortiz Díaz, Isvani Inocencio Frías Blanco, Laura María Palomino Mariño, Fabiano Baldo",2020.0
✅ Identified,Brazil,Group Labeling Methodology Using Distance-based Data Grouping Algorithms,Universidade Federal do Piauí,"Centro de Educacao Aberta e a Distancia, Universidade Federal do Piauı, Brasil; Departamento de Computacao, Universidade Federal do Piaui, Brasil; Departamento de Computacao, Universidade Federal do Piauı, Brasil; Departamento de Computacão, Universidade Federal do Piauí, Brasil; Federal University of Piaui",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Francisco Imperes Filho, Vinícius Ponte Machado, Rodrigo Veras, Kelson Aires, Aline Montenegro Leal Silva",2020.0
✅ Identified,Brazil,Road Surface Classification with Images Captured From Low-cost Camera - Road Traversing Knowledge (RTK) Dataset,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina; Universidade Federal de Santa Catarina","Graduate Program in Computer Science (PPGCC), Federal University of Santa Catarina (UFSC).

Image Processing and Computer Graphics Lab (Lapix) at Brazilian Institute for Digital Convergence (INCoD), Federal University of Santa Catarina (UFSC), Brazil; Graduate Program in Computer Science (PPGCC), Federal University of Santa Catarina (UFSC).

Image Processing and Computer Graphics Lab (Lapix) at Brazilian Institute for Digital Convergence (INCoD), Federal University of Santa Catarina (UFSC), Brazil; Image Processing and Computer Graphics Lab (Lapix) at Brazilian Institute for Digital Convergence (INCoD), Federal University of Santa Catarina (UFSC), Brazil",BR,Revista de Informática Teórica e Aplicada - Federal University of Rio Grande do Sul,"Thiago Rateke, Karla Aparecida Justen, Aldo von Wangenheim",2019.0
